provinsi,jenis,daerah,tahun,periode,gk,ump,peng,upah
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,81806,1652000,520583,13661
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2016,MARET,84546,1850000,657421,23444
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,85004,1850000,657421,23444
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2015,MARET,56620,1652000,272945,13661
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,59583,1652000,272945,13661
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2016,MARET,59712,1850000,340273,23444
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,61261,1850000,340273,23444
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2017,MARET,86299,2002625,652235,16604
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,90163,2002625,652235,16604
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2018,MARET,90744,2177052,721815,15944
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,91842,2177052,721815,15944
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2017,MARET,62382,2002625,345524,16604
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,67739,2002625,345524,16604
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2018,MARET,68026,2177052,382112,15944
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,71248,2177052,382112,15944
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2019,MARET,94284,2351870,754733,15849
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,100880,2351870,754733,15849
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2020,MARET,101982,2552015,744283,20449
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,109035,2552015,744283,20449
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2019,MARET,73510,2351870,411783,15849
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,77510,2351870,411783,15849
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2020,MARET,78865,2552015,393163,20449
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,83714,2552015,393163,20449
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2021,MARET,112976,2552014,789518,19302
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,116823,2552014,789518,19302
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2022,MARET,118643,2710596,799979,17542
SULAWESI TENGGARA,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,126476,2710596,799979,17542
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2021,MARET,85263,2552014,433015,19302
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,88060,2552014,433015,19302
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2022,MARET,89413,2710596,449414,17542
SULAWESI TENGGARA,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,94558,2710596,449414,17542
GORONTALO,MAKANAN,PERKOTAAN,2015,MARET,191995,1600000,400853,10030
GORONTALO,MAKANAN,PERKOTAAN,2015,SEPTEMBER,201515,1600000,400853,10030
GORONTALO,MAKANAN,PERKOTAAN,2016,MARET,209232,1875000,458798,13088
GORONTALO,MAKANAN,PERKOTAAN,2016,SEPTEMBER,211756,1875000,458798,13088
GORONTALO,MAKANAN,PERDESAAN,2015,MARET,207980,1600000,287010,10030
GORONTALO,MAKANAN,PERDESAAN,2015,SEPTEMBER,216687,1600000,287010,10030
GORONTALO,MAKANAN,PERDESAAN,2016,MARET,224958,1875000,337137,13088
GORONTALO,MAKANAN,PERDESAAN,2016,SEPTEMBER,226546,1875000,337137,13088
GORONTALO,MAKANAN,PERKOTAAN,2017,MARET,221124,2030000,525875,12784
GORONTALO,MAKANAN,PERKOTAAN,2017,SEPTEMBER,233999,2030000,525875,12784
GORONTALO,MAKANAN,PERKOTAAN,2018,MARET,237890,2206813,501436,11891
GORONTALO,MAKANAN,PERKOTAAN,2018,SEPTEMBER,246148,2206813,501436,11891
GORONTALO,MAKANAN,PERDESAAN,2017,MARET,233542,2030000,394003,12784
GORONTALO,MAKANAN,PERDESAAN,2017,SEPTEMBER,242180,2030000,394003,12784
GORONTALO,MAKANAN,PERDESAAN,2018,MARET,249937,2206813,374990,11891
GORONTALO,MAKANAN,PERDESAAN,2018,SEPTEMBER,255886,2206813,374990,11891
GORONTALO,MAKANAN,PERKOTAAN,2019,MARET,255870,2384020,519468,13492
GORONTALO,MAKANAN,PERKOTAAN,2019,SEPTEMBER,261635,2384020,519468,13492
GORONTALO,MAKANAN,PERKOTAAN,2020,MARET,279230,2788826,532422,15128
GORONTALO,MAKANAN,PERKOTAAN,2020,SEPTEMBER,281726,2788826,532422,15128
GORONTALO,MAKANAN,PERDESAAN,2019,MARET,259698,2384020,404408,13492
GORONTALO,MAKANAN,PERDESAAN,2019,SEPTEMBER,279108,2384020,404408,13492
GORONTALO,MAKANAN,PERDESAAN,2020,MARET,292558,2788826,434893,15128
GORONTALO,MAKANAN,PERDESAAN,2020,SEPTEMBER,298431,2788826,434893,15128
GORONTALO,MAKANAN,PERKOTAAN,2022,MARET,307264,2800580,576110,14289
GORONTALO,MAKANAN,PERKOTAAN,2022,SEPTEMBER,321061,2800580,576110,14289
GORONTALO,MAKANAN,PERDESAAN,2022,MARET,324541,2800580,501696,14289
GORONTALO,MAKANAN,PERDESAAN,2022,SEPTEMBER,342791,2800580,501696,14289
GORONTALO,NONMAKANAN,PERKOTAAN,2015,MARET,71293,1600000,541711,10030
GORONTALO,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,73066,1600000,541711,10030
GORONTALO,NONMAKANAN,PERKOTAAN,2016,MARET,75076,1875000,567969,13088
GORONTALO,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,75400,1875000,567969,13088
GORONTALO,NONMAKANAN,PERDESAAN,2015,MARET,55866,1600000,234180,10030
GORONTALO,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,58476,1600000,234180,10030
GORONTALO,NONMAKANAN,PERDESAAN,2016,MARET,59232,1875000,295510,13088
GORONTALO,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,59453,1875000,295510,13088
GORONTALO,NONMAKANAN,PERKOTAAN,2017,MARET,77368,2030000,680550,12784
GORONTALO,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,78933,2030000,680550,12784
GORONTALO,NONMAKANAN,PERKOTAAN,2018,MARET,80305,2206813,653909,11891
GORONTALO,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,81220,2206813,653909,11891
GORONTALO,NONMAKANAN,PERDESAAN,2017,MARET,61514,2030000,328112,12784
GORONTALO,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,62173,2030000,328112,12784
GORONTALO,NONMAKANAN,PERDESAAN,2018,MARET,64790,2206813,363356,11891
GORONTALO,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,67246,2206813,363356,11891
GORONTALO,NONMAKANAN,PERKOTAAN,2019,MARET,83130,2384020,754067,13492
GORONTALO,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,91439,2384020,754067,13492
GORONTALO,NONMAKANAN,PERKOTAAN,2020,MARET,91971,2788826,811910,15128
GORONTALO,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,94014,2788826,811910,15128
GORONTALO,NONMAKANAN,PERDESAAN,2019,MARET,68899,2384020,400875,13492
GORONTALO,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,72832,2384020,400875,13492
GORONTALO,NONMAKANAN,PERDESAAN,2020,MARET,74253,2788826,431686,15128
GORONTALO,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,75481,2788826,431686,15128
GORONTALO,NONMAKANAN,PERKOTAAN,2022,MARET,106015,2800580,862767,14289
GORONTALO,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,115590,2800580,862767,14289
GORONTALO,NONMAKANAN,PERDESAAN,2022,MARET,85647,2800580,408531,14289
GORONTALO,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,89278,2800580,408531,14289
SULAWESI BARAT,MAKANAN,PERKOTAAN,2015,MARET,204476,1655500,367632,14171
SULAWESI BARAT,MAKANAN,PERKOTAAN,2015,SEPTEMBER,212226,1655500,367632,14171
SULAWESI BARAT,MAKANAN,PERKOTAAN,2016,MARET,215503,1864000,413761,11730
SULAWESI BARAT,MAKANAN,PERKOTAAN,2016,SEPTEMBER,220419,1864000,413761,11730
SULAWESI BARAT,MAKANAN,PERDESAAN,2015,MARET,209873,1655500,321635,14171
SULAWESI BARAT,MAKANAN,PERDESAAN,2015,SEPTEMBER,221332,1655500,321635,14171
SULAWESI BARAT,MAKANAN,PERDESAAN,2016,MARET,230339,1864000,343144,11730
SULAWESI BARAT,MAKANAN,PERDESAAN,2016,SEPTEMBER,233676,1864000,343144,11730
SULAWESI BARAT,MAKANAN,PERKOTAAN,2017,MARET,233411,2017780,442691,12741
SULAWESI BARAT,MAKANAN,PERKOTAAN,2017,SEPTEMBER,255318,2017780,442691,12741
SULAWESI BARAT,MAKANAN,PERKOTAAN,2018,MARET,255642,2193530,505349,12144
SULAWESI BARAT,MAKANAN,PERKOTAAN,2018,SEPTEMBER,259387,2193530,505349,12144
SULAWESI BARAT,MAKANAN,PERDESAAN,2017,MARET,240903,2017780,381140,12741
SULAWESI BARAT,MAKANAN,PERDESAAN,2017,SEPTEMBER,247744,2017780,381140,12741
SULAWESI BARAT,MAKANAN,PERDESAAN,2018,MARET,248042,2193530,411814,12144
SULAWESI BARAT,MAKANAN,PERDESAAN,2018,SEPTEMBER,249420,2193530,411814,12144
SULAWESI BARAT,MAKANAN,PERKOTAAN,2019,MARET,261198,2381000,523244,13126
SULAWESI BARAT,MAKANAN,PERKOTAAN,2019,SEPTEMBER,266109,2381000,523244,13126
SULAWESI BARAT,MAKANAN,PERKOTAAN,2020,MARET,277068,2678863,526949,18136
SULAWESI BARAT,MAKANAN,PERKOTAAN,2020,SEPTEMBER,278234,2678863,526949,18136
SULAWESI BARAT,MAKANAN,PERDESAAN,2019,MARET,252528,2381000,421338,13126
SULAWESI BARAT,MAKANAN,PERDESAAN,2019,SEPTEMBER,262158,2381000,421338,13126
SULAWESI BARAT,MAKANAN,PERDESAAN,2020,MARET,268940,2678863,435461,18136
SULAWESI BARAT,MAKANAN,PERDESAAN,2020,SEPTEMBER,270167,2678863,435461,18136
SULAWESI BARAT,MAKANAN,PERKOTAAN,2021,MARET,286970,2678863,500120,18072
SULAWESI BARAT,MAKANAN,PERKOTAAN,2021,SEPTEMBER,299813,2678863,500120,18072
SULAWESI BARAT,MAKANAN,PERKOTAAN,2022,MARET,317189,2678863,567136,14774
SULAWESI BARAT,MAKANAN,PERKOTAAN,2022,SEPTEMBER,334024,2678863,567136,14774
SULAWESI BARAT,MAKANAN,PERDESAAN,2021,MARET,278145,2678863,440991,18072
SULAWESI BARAT,MAKANAN,PERDESAAN,2021,SEPTEMBER,297024,2678863,440991,18072
SULAWESI BARAT,MAKANAN,PERDESAAN,2022,MARET,313544,2678863,472671,14774
SULAWESI BARAT,MAKANAN,PERDESAAN,2022,SEPTEMBER,327816,2678863,472671,14774
SULAWESI BARAT,NONMAKANAN,PERKOTAAN,2015,MARET,52529,1655500,369746,14171
SULAWESI BARAT,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,56854,1655500,369746,14171
SULAWESI BARAT,NONMAKANAN,PERKOTAAN,2016,MARET,57721,1864000,434140,11730
SULAWESI BARAT,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,59698,1864000,434140,11730
SULAWESI BARAT,NONMAKANAN,PERDESAAN,2015,MARET,53237,1655500,263154,14171
SULAWESI BARAT,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,58262,1655500,263154,14171
SULAWESI BARAT,NONMAKANAN,PERDESAAN,2016,MARET,60001,1864000,301160,11730
SULAWESI BARAT,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,62063,1864000,301160,11730
SULAWESI BARAT,NONMAKANAN,PERKOTAAN,2017,MARET,61766,2017780,492846,12741
SULAWESI BARAT,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,63058,2017780,492846,12741
SULAWESI BARAT,NONMAKANAN,PERKOTAAN,2018,MARET,65681,2193530,560624,12144
SULAWESI BARAT,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,67038,2193530,560624,12144
SULAWESI BARAT,NONMAKANAN,PERDESAAN,2017,MARET,63946,2017780,285572,12741
SULAWESI BARAT,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,67392,2017780,285572,12741
SULAWESI BARAT,NONMAKANAN,PERDESAAN,2018,MARET,70469,2193530,331560,12144
SULAWESI BARAT,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,74140,2193530,331560,12144
SULAWESI BARAT,NONMAKANAN,PERKOTAAN,2019,MARET,67608,2381000,601146,13126
SULAWESI BARAT,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,74540,2381000,601146,13126
SULAWESI BARAT,NONMAKANAN,PERKOTAAN,2020,MARET,77925,2678863,658711,18136
SULAWESI BARAT,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,78733,2678863,658711,18136
SULAWESI BARAT,NONMAKANAN,PERDESAAN,2019,MARET,75486,2381000,331956,13126
SULAWESI BARAT,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,77679,2381000,331956,13126
SULAWESI BARAT,NONMAKANAN,PERDESAAN,2020,MARET,80755,2678863,368095,18136
SULAWESI BARAT,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,82102,2678863,368095,18136
SULAWESI BARAT,NONMAKANAN,PERKOTAAN,2021,MARET,81929,2678863,637081,18072
SULAWESI BARAT,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,82480,2678863,637081,18072
SULAWESI BARAT,NONMAKANAN,PERKOTAAN,2022,MARET,87516,2678863,733418,14774
SULAWESI BARAT,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,94951,2678863,733418,14774
SULAWESI BARAT,NONMAKANAN,PERDESAAN,2021,MARET,85163,2678863,388794,18072
SULAWESI BARAT,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,87574,2678863,388794,18072
SULAWESI BARAT,NONMAKANAN,PERDESAAN,2022,MARET,91833,2678863,395286,14774
SULAWESI BARAT,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,98484,2678863,395286,14774
MALUKU,MAKANAN,PERKOTAAN,2015,MARET,293811,1650000,486374,14525
MALUKU,MAKANAN,PERKOTAAN,2015,SEPTEMBER,294604,1650000,486374,14525
MALUKU,MAKANAN,PERKOTAAN,2016,MARET,301282,1775000,511198,16153
MALUKU,MAKANAN,PERKOTAAN,2016,SEPTEMBER,309375,1775000,511198,16153
MALUKU,MAKANAN,PERDESAAN,2015,MARET,315018,1650000,378946,14525
MALUKU,MAKANAN,PERDESAAN,2015,SEPTEMBER,320259,1650000,378946,14525
MALUKU,MAKANAN,PERDESAAN,2016,MARET,327734,1775000,378718,16153
MALUKU,MAKANAN,PERDESAAN,2016,SEPTEMBER,333547,1775000,378718,16153
MALUKU,MAKANAN,PERKOTAAN,2017,MARET,319133,1925000,556649,16275
MALUKU,MAKANAN,PERKOTAAN,2017,SEPTEMBER,341556,1925000,556649,16275
MALUKU,MAKANAN,PERKOTAAN,2018,MARET,342923,2222220,623805,14923
MALUKU,MAKANAN,PERKOTAAN,2018,SEPTEMBER,356495,2222220,623805,14923
MALUKU,MAKANAN,PERDESAAN,2017,MARET,342515,1925000,435864,16275
MALUKU,MAKANAN,PERDESAAN,2017,SEPTEMBER,347373,1925000,435864,16275
MALUKU,MAKANAN,PERDESAAN,2018,MARET,351733,2222220,396588,14923
MALUKU,MAKANAN,PERDESAAN,2018,SEPTEMBER,364361,2222220,396588,14923
MALUKU,MAKANAN,PERKOTAAN,2019,MARET,380992,2400664,601811,17306
MALUKU,MAKANAN,PERKOTAAN,2019,SEPTEMBER,399149,2400664,601811,17306
MALUKU,MAKANAN,PERDESAAN,2019,MARET,388514,2400664,434336,17306
MALUKU,MAKANAN,PERDESAAN,2019,SEPTEMBER,424033,2400664,434336,17306
MALUKU,MAKANAN,PERKOTAAN,2021,MARET,431414,2604961,642907,21156
MALUKU,MAKANAN,PERKOTAAN,2021,SEPTEMBER,441674,2604961,642907,21156
MALUKU,MAKANAN,PERKOTAAN,2022,MARET,460569,2619313,678816,17006
MALUKU,MAKANAN,PERKOTAAN,2022,SEPTEMBER,495440,2619313,678816,17006
MALUKU,MAKANAN,PERDESAAN,2021,MARET,440977,2604961,452659,21156
MALUKU,MAKANAN,PERDESAAN,2021,SEPTEMBER,457656,2604961,452659,21156
MALUKU,MAKANAN,PERDESAAN,2022,MARET,473778,2619313,523227,17006
MALUKU,MAKANAN,PERDESAAN,2022,SEPTEMBER,497638,2619313,523227,17006
MALUKU,NONMAKANAN,PERKOTAAN,2015,MARET,106536,1650000,511825,14525
MALUKU,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,110325,1650000,511825,14525
MALUKU,NONMAKANAN,PERKOTAAN,2016,MARET,111698,1775000,584709,16153
MALUKU,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,115413,1775000,584709,16153
MALUKU,NONMAKANAN,PERDESAAN,2015,MARET,84158,1650000,285648,14525
MALUKU,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,85243,1650000,285648,14525
MALUKU,NONMAKANAN,PERDESAAN,2016,MARET,87443,1775000,302036,16153
MALUKU,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,90151,1775000,302036,16153
MALUKU,NONMAKANAN,PERKOTAAN,2017,MARET,118510,1925000,586860,16275
MALUKU,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,119996,1925000,586860,16275
MALUKU,NONMAKANAN,PERKOTAAN,2018,MARET,124804,2222220,685306,14923
MALUKU,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,127820,2222220,685306,14923
MALUKU,NONMAKANAN,PERDESAAN,2017,MARET,93271,1925000,303463,16275
MALUKU,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,96192,1925000,303463,16275
MALUKU,NONMAKANAN,PERDESAAN,2018,MARET,96604,2222220,323323,14923
MALUKU,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,102147,2222220,323323,14923
MALUKU,NONMAKANAN,PERKOTAAN,2019,MARET,139398,2400664,688358,17306
MALUKU,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,146707,2400664,688358,17306
MALUKU,NONMAKANAN,PERDESAAN,2019,MARET,111187,2400664,346058,17306
MALUKU,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,118574,2400664,346058,17306
MALUKU,NONMAKANAN,PERKOTAAN,2021,MARET,165150,2604961,803427,21156
MALUKU,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,171643,2604961,803427,21156
MALUKU,NONMAKANAN,PERKOTAAN,2022,MARET,178780,2619313,787907,17006
MALUKU,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,187267,2619313,787907,17006
MALUKU,NONMAKANAN,PERDESAAN,2021,MARET,139669,2604961,398215,21156
MALUKU,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,142688,2604961,398215,21156
MALUKU,NONMAKANAN,PERDESAAN,2022,MARET,151424,2619313,426391,17006
MALUKU,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,166486,2619313,426391,17006
MALUKU UTARA,MAKANAN,PERKOTAAN,2015,MARET,279379,1577617,465188,13607
MALUKU UTARA,MAKANAN,PERKOTAAN,2015,SEPTEMBER,292989,1577617,465188,13607
MALUKU UTARA,MAKANAN,PERKOTAAN,2016,MARET,301209,1681266,466434,15226
MALUKU UTARA,MAKANAN,PERKOTAAN,2016,SEPTEMBER,311558,1681266,466434,15226
MALUKU UTARA,MAKANAN,PERDESAAN,2015,MARET,273858,1577617,404776,13607
MALUKU UTARA,MAKANAN,PERDESAAN,2015,SEPTEMBER,289208,1577617,404776,13607
MALUKU UTARA,MAKANAN,PERDESAAN,2016,MARET,298037,1681266,394030,15226
MALUKU UTARA,MAKANAN,PERDESAAN,2016,SEPTEMBER,301999,1681266,394030,15226
MALUKU UTARA,MAKANAN,PERKOTAAN,2017,MARET,315481,1975000,597199,15760
MALUKU UTARA,MAKANAN,PERKOTAAN,2017,SEPTEMBER,318011,1975000,597199,15760
MALUKU UTARA,MAKANAN,PERKOTAAN,2018,MARET,330654,2320803,630536,15864
MALUKU UTARA,MAKANAN,PERKOTAAN,2018,SEPTEMBER,331690,2320803,630536,15864
MALUKU UTARA,MAKANAN,PERDESAAN,2017,MARET,303436,1975000,444612,15760
MALUKU UTARA,MAKANAN,PERDESAAN,2017,SEPTEMBER,307493,1975000,444612,15760
MALUKU UTARA,MAKANAN,PERDESAAN,2018,MARET,320771,2320803,451617,15864
MALUKU UTARA,MAKANAN,PERDESAAN,2018,SEPTEMBER,329212,2320803,451617,15864
MALUKU UTARA,MAKANAN,PERKOTAAN,2019,MARET,352536,2508091,637731,17425
MALUKU UTARA,MAKANAN,PERKOTAAN,2019,SEPTEMBER,358394,2508091,637731,17425
MALUKU UTARA,MAKANAN,PERKOTAAN,2020,MARET,360482,2721530,662540,23338
MALUKU UTARA,MAKANAN,PERKOTAAN,2020,SEPTEMBER,364415,2721530,662540,23338
MALUKU UTARA,MAKANAN,PERDESAAN,2019,MARET,343631,2508091,464503,17425
MALUKU UTARA,MAKANAN,PERDESAAN,2019,SEPTEMBER,344340,2508091,464503,17425
MALUKU UTARA,MAKANAN,PERDESAAN,2020,MARET,357381,2721530,487188,23338
MALUKU UTARA,MAKANAN,PERDESAAN,2020,SEPTEMBER,361627,2721530,487188,23338
MALUKU UTARA,MAKANAN,PERKOTAAN,2021,MARET,383780,2721530,678260,21131
MALUKU UTARA,MAKANAN,PERKOTAAN,2021,SEPTEMBER,398678,2721530,678260,21131
MALUKU UTARA,MAKANAN,PERKOTAAN,2022,MARET,405708,2862231,655075,18278
MALUKU UTARA,MAKANAN,PERKOTAAN,2022,SEPTEMBER,429919,2862231,655075,18278
MALUKU UTARA,MAKANAN,PERDESAAN,2021,MARET,376259,2721530,508378,21131
MALUKU UTARA,MAKANAN,PERDESAAN,2021,SEPTEMBER,390416,2721530,508378,21131
MALUKU UTARA,MAKANAN,PERDESAAN,2022,MARET,396637,2862231,556958,18278
MALUKU UTARA,MAKANAN,PERDESAAN,2022,SEPTEMBER,420428,2862231,556958,18278
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2015,MARET,81553,1577617,510105,13607
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,85550,1577617,510105,13607
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2016,MARET,89579,1681266,619048,15226
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,93810,1681266,619048,15226
MALUKU UTARA,NONMAKANAN,PERDESAAN,2015,MARET,63930,1577617,315800,13607
MALUKU UTARA,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,67117,1577617,315800,13607
MALUKU UTARA,NONMAKANAN,PERDESAAN,2016,MARET,73252,1681266,313212,15226
MALUKU UTARA,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,77455,1681266,313212,15226
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2017,MARET,94931,1975000,725689,15760
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,95786,1975000,725689,15760
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2018,MARET,98243,2320803,830529,15864
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,118003,2320803,830529,15864
MALUKU UTARA,NONMAKANAN,PERDESAAN,2017,MARET,80348,1975000,331144,15760
MALUKU UTARA,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,83421,1975000,331144,15760
MALUKU UTARA,NONMAKANAN,PERDESAAN,2018,MARET,84786,2320803,372550,15864
MALUKU UTARA,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,86329,2320803,372550,15864
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2019,MARET,121938,2508091,837159,17425
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,125670,2508091,837159,17425
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2020,MARET,128282,2721530,868166,23338
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,130288,2721530,868166,23338
MALUKU UTARA,NONMAKANAN,PERDESAAN,2019,MARET,89184,2508091,380773,17425
MALUKU UTARA,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,91693,2508091,380773,17425
MALUKU UTARA,NONMAKANAN,PERDESAAN,2020,MARET,94698,2721530,428930,23338
MALUKU UTARA,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,97954,2721530,428930,23338
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2021,MARET,132670,2721530,839119,21131
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,134553,2721530,839119,21131
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2022,MARET,136264,2862231,778805,18278
MALUKU UTARA,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,143872,2862231,778805,18278
MALUKU UTARA,NONMAKANAN,PERDESAAN,2021,MARET,102193,2721530,465804,21131
MALUKU UTARA,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,104581,2721530,465804,21131
MALUKU UTARA,NONMAKANAN,PERDESAAN,2022,MARET,106751,2862231,448466,18278
MALUKU UTARA,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,111933,2862231,448466,18278
PAPUA BARAT,MAKANAN,PERKOTAAN,2015,MARET,328107,2015000,593203,17313
PAPUA BARAT,MAKANAN,PERKOTAAN,2015,SEPTEMBER,346945,2015000,593203,17313
PAPUA BARAT,MAKANAN,PERKOTAAN,2016,MARET,355672,2237000,578480,18314
PAPUA BARAT,MAKANAN,PERKOTAAN,2016,SEPTEMBER,370573,2237000,578480,18314
PAPUA BARAT,MAKANAN,PERDESAAN,2015,MARET,358458,2015000,463880,17313
PAPUA BARAT,MAKANAN,PERDESAAN,2015,SEPTEMBER,374902,2015000,463880,17313
PAPUA BARAT,MAKANAN,PERDESAAN,2016,MARET,382574,2237000,422748,18314
PAPUA BARAT,MAKANAN,PERDESAAN,2016,SEPTEMBER,391900,2237000,422748,18314
PAPUA BARAT,MAKANAN,PERKOTAAN,2017,MARET,375359,2421500,625250,19911
PAPUA BARAT,MAKANAN,PERKOTAAN,2017,SEPTEMBER,378551,2421500,625250,19911
PAPUA BARAT,MAKANAN,PERKOTAAN,2018,MARET,383367,2667000,688191,21727
PAPUA BARAT,MAKANAN,PERKOTAAN,2018,SEPTEMBER,421470,2667000,688191,21727
PAPUA BARAT,MAKANAN,PERDESAAN,2017,MARET,397246,2421500,503505,19911
PAPUA BARAT,MAKANAN,PERDESAAN,2017,SEPTEMBER,404857,2421500,503505,19911
PAPUA BARAT,MAKANAN,PERDESAAN,2018,MARET,407711,2667000,563630,21727
PAPUA BARAT,MAKANAN,PERDESAAN,2018,SEPTEMBER,439399,2667000,563630,21727
PAPUA BARAT,MAKANAN,PERKOTAAN,2019,MARET,433054,2934500,734698,22987
PAPUA BARAT,MAKANAN,PERKOTAAN,2019,SEPTEMBER,448816,2934500,734698,22987
